Date,portfolio
2017-09-22,921.1743330955505
2017-09-25,910.1238412857056
2017-09-26,911.0892558097839
2017-09-27,919.2059206962585
2017-09-28,921.4045448303223
2017-09-29,925.7840061187744
2017-10-02,929.3317503929138
2017-10-03,932.3825635910034
2017-10-04,930.4096827507019
2017-10-05,935.8786554336548
2017-10-06,935.8688955307007
2017-10-09,938.9561414718628
2017-10-10,944.1649208068848
2017-10-11,944.1420030593872
2017-10-12,941.6726632118225
2017-10-13,943.8672881126404
2017-10-16,943.5986475944519
2017-10-17,945.958390712738
2017-10-18,958.0126800537109
2017-10-19,953.2640361785889
2017-10-20,959.8281517028809
2017-10-23,951.3801665306091
2017-10-24,954.689947605133
2017-10-25,939.0607981681824
2017-10-26,941.2339925765991
2017-10-27,949.0609135627747
2017-10-30,953.6875305175781
2017-10-31,958.5898427963257
2017-11-01,962.7677674293518
2017-11-02,961.0521626472473
2017-11-03,960.4980230331421
2017-11-06,962.7580170631409
2017-11-07,967.542839050293
2017-11-08,966.5947470664978
2017-11-09,962.4578762054443
2017-11-10,958.3107142448425
2017-11-13,959.60595703125
2017-11-14,956.8645811080933
2017-11-15,953.2842512130737
2017-11-16,963.8303647041321
2017-11-17,959.8444890975952
2017-11-20,963.6239371299744
2017-11-21,973.9100117683411
2017-11-22,970.8623199462891
2017-11-24,974.2786331176758
2017-11-27,971.7055106163025
2017-11-28,975.5933403968811
2017-11-29,967.1792187690735
2017-11-30,980.7401480674744
2017-12-01,974.4895224571228
2017-12-04,976.6452445983887
2017-12-05,975.2530708312988
2017-12-06,977.7996683120728
2017-12-07,984.8994226455688
2017-12-08,989.8804545402527
2017-12-11,990.7262525558472
2017-12-12,994.3738808631897
2017-12-13,995.7684760093689
2017-12-14,995.0986413955688
2017-12-15,1000.6538467407227
2017-12-18,1009.1020383834839
2017-12-19,1009.450713634491
2017-12-20,1010.2698750495911
2017-12-21,1004.0269603729248
2017-12-22,1003.5773272514343
2017-12-26,999.5698552131653
2017-12-27,1002.559473991394
2017-12-28,1003.6994385719299
2017-12-29,997.3074388504028
2018-01-02,1011.8176045417786
2018-01-03,1023.7106027603149
2018-01-04,1027.6720638275146
2018-01-05,1043.2578716278076
2018-01-08,1046.2805228233337
2018-01-09,1052.1241326332092
2018-01-10,1053.6351599693298
2018-01-11,1061.046437740326
2018-01-12,1063.2442650794983
2018-01-16,1060.0787405967712
2018-01-17,1083.8067164421082
2018-01-18,1075.3657751083374
2018-01-19,1068.3705096244812
2018-01-22,1077.2744784355164
2018-01-23,1082.6288752555847
2018-01-24,1076.689218044281
2018-01-25,1084.1147680282593
2018-01-26,1098.9220337867737
2018-01-29,1092.6819043159485
2018-01-30,1078.1784210205078
2018-01-31,1092.3588542938232
2018-02-01,1098.110592365265
2018-02-02,1075.895146369934
2018-02-05,1021.346076965332
2018-02-06,1050.3949995040894
2018-02-07,1049.0644664764404
2018-02-08,1005.614176273346
2018-02-09,1019.7691450119019
2018-02-12,1040.725971698761
2018-02-13,1038.088637828827
2018-02-14,1058.160674571991
2018-02-15,1076.7206144332886
2018-02-16,1073.0776500701904
2018-02-20,1067.5816440582275
2018-02-21,1064.910264968872
2018-02-22,1069.4723582267761
2018-02-23,1086.490792274475
2018-02-26,1105.0226182937622
2018-02-27,1097.13036775589
2018-02-28,1085.8373470306396
2018-03-01,1063.45889377594
2018-03-02,1064.2477011680603
2018-03-05,1087.155165195465
2018-03-06,1084.1474041938782
2018-03-07,1085.6509175300598
2018-03-08,1086.1820802688599
2018-03-09,1103.898997783661
2018-03-12,1095.9302229881287
2018-03-13,1085.152545928955
2018-03-14,1077.7689471244812
2018-03-15,1075.9336194992065
2018-03-16,1080.6696753501892
2018-03-19,1059.2208347320557
2018-03-20,1061.124894618988
2018-03-21,1061.6738505363464
2018-03-22,1024.480378627777
2018-03-23,1003.8563356399536
2018-03-26,1029.6620554924011
2018-03-27,1001.9881191253662
2018-03-28,999.6315660476685
2018-03-29,1020.244092464447
2018-04-02,995.1850090026855
2018-04-03,1010.9841380119324
2018-04-04,1018.361358165741
2018-04-05,1028.8169836997986
2018-04-06,1004.2326350212097
2018-04-09,1004.7477474212646
2018-04-10,1035.6612539291382
2018-04-11,1027.3723759651184
2018-04-12,1041.0675210952759
2018-04-13,1031.9069390296936
2018-04-16,1036.3253407478333
2018-04-17,1053.1067838668823
2018-04-18,1049.7255663871765
2018-04-19,1049.8608441352844
2018-04-20,1037.9506673812866
2018-04-23,1038.8042540550232
2018-04-24,1018.8659653663635
2018-04-25,1033.5545301437378
2018-04-26,1056.758150100708
2018-04-27,1051.5572228431702
2018-04-30,1037.0591435432434
2018-05-01,1033.9641366004944
2018-05-02,1027.9161562919617
2018-05-03,1029.6987972259521
2018-05-04,1044.326587677002
2018-05-07,1053.048255443573
2018-05-08,1053.6764101982117
2018-05-09,1069.5991530418396
2018-05-10,1079.614752292633
2018-05-11,1080.630419254303
2018-05-14,1086.2780017852783
2018-05-15,1077.7849502563477
2018-05-16,1082.7693839073181
2018-05-17,1085.5974893569946
2018-05-18,1089.5609884262085
2018-05-21,1109.3800916671753
2018-05-22,1104.6135516166687
2018-05-23,1113.5168080329895
2018-05-24,1111.3058094978333
2018-05-25,1109.9687585830688
2018-05-29,1098.832052230835
2018-05-30,1112.890329837799
2018-05-31,1103.1556701660156
2018-06-01,1118.0846495628357
2018-06-04,1126.58775806427
2018-06-05,1123.3774309158325
2018-06-06,1138.052987575531
2018-06-07,1131.7926988601685
2018-06-08,1135.2965831756592
2018-06-11,1139.7323064804077
2018-06-12,1139.5761938095093
2018-06-13,1130.529375553131
2018-06-14,1133.9952945709229
2018-06-15,1124.3436918258667
2018-06-18,1121.5810313224792
2018-06-19,1107.1191811561584
2018-06-20,1111.7680268287659
2018-06-21,1102.9994773864746
2018-06-22,1103.4427089691162
2018-06-25,1082.5176210403442
2018-06-26,1086.3680300712585
2018-06-27,1075.4121966362
2018-06-28,1083.9397192001343
2018-06-29,1083.5682711601257
2018-07-02,1091.1691241264343
2018-07-03,1078.516411781311
2018-07-05,1091.6804218292236
2018-07-06,1104.053168296814
2018-07-09,1121.2118740081787
2018-07-10,1128.9291706085205
2018-07-11,1114.9886455535889
2018-07-12,1130.6926732063293
2018-07-13,1137.0233502388
2018-07-16,1140.213960647583
2018-07-17,1143.1073627471924
2018-07-18,1147.17142868042
2018-07-19,1140.3310012817383
2018-07-20,1137.1452770233154
2018-07-23,1136.0186462402344
2018-07-24,1145.910328388214
2018-07-25,1149.7443795204163
2018-07-26,1114.3095388412476
2018-07-27,1109.147777080536
2018-07-30,1091.4505162239075
2018-07-31,1101.008143901825
2018-08-01,1097.1676015853882
2018-08-02,1102.3786463737488
2018-08-03,1108.1363158226013
2018-08-06,1114.0469899177551
2018-08-07,1121.1075143814087
2018-08-08,1117.4387760162354
2018-08-09,1109.3247485160828
2018-08-10,1098.8345441818237
2018-08-13,1097.5878467559814
2018-08-14,1100.3186812400818
2018-08-15,1086.0684552192688
2018-08-16,1101.5864777565002
2018-08-17,1103.8001861572266
2018-08-20,1107.9929389953613
2018-08-21,1114.7821154594421
2018-08-22,1113.7037167549133
2018-08-23,1109.9189820289612
2018-08-24,1118.2345423698425
2018-08-27,1132.702642917633
2018-08-28,1129.878041267395
2018-08-29,1130.2586455345154
2018-08-30,1128.4236965179443
2018-08-31,1122.4161009788513
2018-09-04,1120.8932423591614
2018-09-05,1115.526867866516
2018-09-06,1106.1368165016174
2018-09-07,1102.9608936309814
2018-09-10,1105.5802879333496
2018-09-11,1108.9311323165894
2018-09-12,1112.242663860321
2018-09-13,1120.8778882026672
2018-09-14,1126.6342840194702
2018-09-17,1118.3146705627441
2018-09-18,1129.781744480133
2018-09-19,1135.1266946792603
2018-09-20,1146.9656744003296
2018-09-21,1146.0449838638306
2018-09-24,1147.1838326454163
2018-09-25,1144.2291073799133
2018-09-26,1143.0868592262268
2018-09-27,1151.2887196540833
2018-09-28,1148.1522154808044
2018-10-01,1159.439381122589
2018-10-02,1162.0940375328064
2018-10-03,1169.74960231781
2018-10-04,1155.9988007545471
2018-10-05,1145.8827567100525
2018-10-08,1144.1459164619446
2018-10-09,1144.652985572815
2018-10-10,1102.149600982666
2018-10-11,1082.6063027381897
2018-10-12,1095.1462297439575
2018-10-15,1089.9642453193665
2018-10-16,1120.4105157852173
2018-10-17,1108.7278656959534
2018-10-18,1089.875416278839
2018-10-19,1084.0900473594666
2018-10-22,1081.359124660492
2018-10-23,1074.1936440467834
2018-10-24,1046.0056567192078
2018-10-25,1063.2725505828857
2018-10-26,1044.909520149231
2018-10-29,1014.2203512191772
2018-10-30,1036.8556470870972
2018-10-31,1054.6225666999817
2018-11-01,1070.6972789764404
2018-11-02,1053.3556332588196
2018-11-05,1062.5569109916687
2018-11-06,1071.810583114624
2018-11-07,1093.6222429275513
2018-11-08,1088.1756281852722
2018-11-09,1078.3347735404968
2018-11-12,1049.6101970672607
2018-11-13,1044.5033502578735
2018-11-14,1040.0826897621155
2018-11-15,1046.571268081665
2018-11-16,1036.1256694793701
2018-11-19,1004.9512987136841
2018-11-20,995.035483121872
2018-11-21,995.548508644104
2018-11-23,984.2048861980438
2018-11-26,1002.6752989292145
2018-11-27,1007.5861201286316
2018-11-28,1038.3456790447235
2018-11-29,1044.8626234531403
2018-11-30,1060.5804920196533
2018-12-03,1077.563199043274
2018-12-04,1034.6711566448212
2018-12-06,1029.1356847286224
2018-12-07,998.9291987419128
2018-12-10,1010.2281131744385
2018-12-11,1007.4719491004944
2018-12-12,1018.3727071285248
2018-12-13,1016.8532090187073
2018-12-14,999.979208946228
2018-12-17,981.9450025558472
2018-12-18,996.4442687034607
2018-12-19,966.4948122501373
2018-12-20,951.888769865036
2018-12-21,921.5487489700317
2018-12-24,899.8136320114136
2018-12-26,954.3799290657043
2018-12-27,963.0111336708069
2018-12-28,961.3249480724335
2018-12-31,971.1169607639313
2019-01-02,978.4422059059143
2019-01-03,946.351559638977
2019-01-04,989.7202200889587
2019-01-07,997.8489062786102
2019-01-08,1019.1207599639893
2019-01-09,1027.0481431484222
2019-01-10,1038.662066936493
2019-01-11,1037.209634065628
2019-01-14,1030.2037568092346
2019-01-15,1038.889687538147
2019-01-16,1036.6210882663727
2019-01-17,1048.8210673332214
2019-01-18,1064.0583691596985
2019-01-22,1046.4836540222168
2019-01-23,1051.5637502670288
2019-01-24,1056.9374544620514
2019-01-25,1068.1426100730896
2019-01-28,1055.2365787029266
2019-01-29,1052.6971838474274
2019-01-30,1084.6505680084229
2019-01-31,1102.8699088096619
2019-02-01,1106.1017022132874
2019-02-04,1120.7631928920746
2019-02-05,1139.7865731716156
2019-02-06,1146.09916806221
2019-02-07,1126.6138656139374
2019-02-08,1128.1802937984467
2019-02-11,1126.070620059967
2019-02-12,1140.8179206848145
2019-02-13,1143.7511944770813
2019-02-14,1141.9057292938232
2019-02-15,1153.5504429340363
2019-02-19,1151.273814201355
2019-02-20,1156.4127490520477
2019-02-21,1147.096587896347
2019-02-22,1161.873948097229
2019-02-25,1170.2771182060242
2019-02-26,1169.8933808803558
2019-02-27,1175.9578886032104
2019-02-28,1176.4689013957977
2019-03-01,1181.9824080467224
2019-03-04,1177.6592404842377
2019-03-05,1176.6345262527466
2019-03-06,1162.7139098644257
2019-03-07,1152.1659569740295
2019-03-08,1152.5057299137115
2019-03-11,1143.3799381256104
2019-03-12,1121.9515681266785
2019-03-13,1131.2584147453308
2019-03-14,1123.5707244873047
2019-03-15,1132.4966220855713
2019-03-18,1122.1379871368408
2019-03-19,1127.5971059799194
2019-03-20,1130.4403533935547
2019-03-21,1139.5361499786377
2019-03-22,1112.518362045288
2019-03-25,1118.9965724945068
2019-03-26,1123.0476288795471
2019-03-27,1119.793245792389
2019-03-28,1121.9269742965698
2019-03-29,1136.324200630188
2019-04-01,1156.9099049568176
2019-04-02,1162.3009147644043
2019-04-03,1161.5459427833557
2019-04-04,1173.545386314392
2019-04-05,1174.0893950462341
2019-04-08,1156.3422479629517
2019-04-09,1146.9121508598328
2019-04-10,1147.0279631614685
2019-04-11,1150.5657134056091
2019-04-12,1162.6357107162476
2019-04-15,1157.5305604934692
2019-04-16,1164.391505241394
2019-04-17,1153.6577105522156
2019-04-18,1154.4927520751953
2019-04-22,1150.8077239990234
2019-04-23,1157.7788286209106
2019-04-24,1156.6033730506897
2019-04-25,1174.1640167236328
2019-04-26,1167.8174624443054
2019-04-29,1166.5813660621643
2019-04-30,1163.5933389663696
2019-05-01,1159.7630968093872
2019-05-02,1159.409728050232
2019-05-03,1169.1266355514526
2019-05-06,1159.615330696106
2019-05-07,1130.0949993133545
2019-05-08,1129.0442571640015
2019-05-09,1120.8330307006836
2019-05-10,1121.406982421875
2019-05-13,1080.1662030220032
2019-05-14,1091.380075454712
2019-05-15,1103.789145231247
2019-05-16,1116.880937576294
2019-05-17,1111.6715922355652
2019-05-20,1102.364444732666
2019-05-21,1116.4303278923035
2019-05-22,1109.4572896957397
2019-05-23,1095.785133600235
2019-05-24,1101.0805587768555
2019-05-28,1099.772290945053
2019-05-29,1089.6903653144836
2019-05-30,1091.5637624263763
2019-05-31,1068.6952843666077
2019-06-03,1058.1916399002075
2019-06-04,1081.8933217525482
2019-06-05,1086.218246936798
2019-06-06,1094.1626737117767
2019-06-07,1109.292010307312
2019-06-10,1116.9549872875214
2019-06-11,1116.571448802948
2019-06-12,1106.6305794715881
2019-06-13,1112.5321397781372
2019-06-14,1111.0704357624054
2019-06-17,1126.2189371585846
2019-06-18,1156.177292585373
2019-06-19,1151.8228707313538
2019-06-20,1163.72012424469
2019-06-21,1163.9207372665405
2019-06-24,1165.128190279007
2019-06-25,1151.9887096881866
2019-06-26,1163.5345537662506
2019-06-27,1156.8371953964233
2019-06-28,1159.8988299369812
2019-07-01,1160.7666983604431
2019-07-02,1161.068986415863
2019-07-03,1167.8942108154297
2019-07-05,1164.9614622592926
2019-07-08,1155.8529126644135
2019-07-09,1162.8988659381866
2019-07-10,1171.305953502655
2019-07-11,1174.0582466125488
2019-07-12,1186.1470212936401
2019-07-15,1184.9219765663147
2019-07-16,1183.5890860557556
2019-07-17,1185.7417559623718
2019-07-18,1186.0793867111206
2019-07-19,1195.1876587867737
2019-07-22,1198.1190156936646
2019-07-23,1201.683575630188
2019-07-24,1194.3906364440918
2019-07-25,1172.948266506195
2019-07-26,1170.4247303009033
2019-07-29,1162.5193305015564
2019-07-30,1170.2366757392883
2019-07-31,1160.0094418525696
2019-08-01,1147.5264797210693
2019-08-02,1145.7323846817017
2019-08-05,1107.4171714782715
2019-08-06,1119.097499370575
2019-08-07,1117.6989467144012
2019-08-08,1142.3004064559937
2019-08-09,1145.2916102409363
2019-08-12,1139.8986151218414
2019-08-13,1153.0002555847168
2019-08-14,1112.3940362930298
2019-08-15,1124.3194768428802
2019-08-16,1140.655547618866
2019-08-19,1153.1830477714539
2019-08-20,1139.0203528404236
2019-08-21,1151.8397936820984
2019-08-22,1164.204170703888
2019-08-23,1140.8590760231018
2019-08-26,1156.132243156433
2019-08-27,1152.711317539215
2019-08-28,1163.7413148880005
2019-08-29,1177.653703212738
2019-08-30,1181.7482600212097
2019-09-03,1160.6352243423462
2019-09-04,1175.8085570335388
2019-09-05,1195.0911526679993
2019-09-06,1193.2098422050476
2019-09-09,1188.5951480865479
2019-09-10,1192.2546181678772
2019-09-11,1209.6303219795227
2019-09-12,1201.4250102043152
2019-09-13,1206.0576066970825
2019-09-16,1200.8147311210632
2019-09-17,1211.8169221878052
2019-09-18,1211.923830986023
2019-09-19,1210.6762742996216
2019-09-20,1202.5638208389282
2019-09-23,1200.8079080581665
2019-09-24,1194.7238941192627
2019-09-25,1205.4088153839111
2019-09-26,1201.5742645263672
2019-09-27,1187.1262574195862
2019-09-30,1187.67462682724
2019-10-01,1174.887101650238
2019-10-02,1152.7351303100586
2019-10-03,1168.4580368995667
2019-10-04,1182.878291130066
2019-10-07,1181.2994737625122
2019-10-08,1168.9265222549438
2019-10-09,1177.183217048645
2019-10-10,1179.2041354179382
2019-10-11,1197.6913166046143
2019-10-14,1196.0602760314941
2019-10-15,1205.8512926101685
2019-10-16,1204.0822958946228
2019-10-17,1198.4977340698242
2019-10-18,1163.4555945396423
2019-10-21,1161.030993938446
2019-10-22,1160.6154952049255
2019-10-23,1165.7327718734741
2019-10-24,1172.3169059753418
2019-10-25,1178.6306600570679
2019-10-28,1185.9844975471497
2019-10-29,1189.8604040145874
2019-10-30,1189.993495464325
2019-10-31,1188.5127654075623
2019-11-01,1207.297067642212
2019-11-04,1217.980260848999
2019-11-05,1224.2200274467468
2019-11-06,1218.9593124389648
2019-11-07,1229.0423464775085
2019-11-08,1224.9391837120056
2019-11-11,1236.6242351531982
2019-11-12,1238.8700685501099
2019-11-13,1235.3494062423706
2019-11-14,1241.2628631591797
2019-11-15,1251.222643852234
2019-11-18,1252.5655446052551
2019-11-19,1255.3349924087524
2019-11-20,1253.7759418487549
2019-11-21,1250.5332107543945
2019-11-22,1258.772044658661
2019-11-25,1272.1964559555054
2019-11-26,1267.777009010315
2019-11-27,1266.9938650131226
2019-11-29,1263.6253566741943
2019-12-02,1242.9637384414673
2019-12-03,1232.921899318695
2019-12-04,1234.3715233802795
2019-12-05,1232.760709285736
2019-12-06,1250.3300666809082
2019-12-09,1243.8789114952087
2019-12-10,1243.2949495315552
2019-12-11,1249.0562047958374
2019-12-12,1250.924192905426
2019-12-13,1245.4140825271606
2019-12-16,1243.7800245285034
2019-12-17,1245.8780059814453
2019-12-18,1251.4051718711853
2019-12-19,1261.1868906021118
2019-12-20,1261.6279187202454
2019-12-23,1272.5094966888428
2019-12-24,1267.5602960586548
2019-12-26,1268.832546710968
2019-12-27,1267.5996913909912
2019-12-30,1254.4846782684326
2019-12-31,1258.1642117500305
2020-01-02,1279.9642214775085
2020-01-03,1272.1308307647705
2020-01-06,1277.8910131454468
2020-01-07,1282.0997433662415
2020-01-08,1280.855122089386
2020-01-09,1296.0390992164612
2020-01-10,1286.27605342865
2020-01-13,1293.9695858955383
2020-01-14,1293.9403672218323
2020-01-15,1294.2988061904907
2020-01-16,1302.4334201812744
2020-01-17,1298.6075191497803
2020-01-21,1285.1266951560974
2020-01-22,1287.0364155769348
2020-01-23,1293.2599062919617
2020-01-24,1291.1191153526306
2020-01-27,1265.1438174247742
2020-01-28,1278.3849902153015
2020-01-29,1285.2387809753418
2020-01-30,1273.840796470642
2020-01-31,1243.6670985221863
2020-02-03,1248.788013935089
2020-02-04,1271.7107648849487
2020-02-05,1304.1363334655762
2020-02-06,1317.865828037262
2020-02-07,1306.2648696899414
2020-02-10,1317.7941703796387
2020-02-11,1315.0346221923828
2020-02-12,1326.709777355194
2020-02-13,1325.1126346588135
2020-02-14,1322.922809123993
2020-02-18,1322.558542251587
2020-02-19,1329.955548286438
2020-02-20,1319.0536527633667
2020-02-21,1297.2870602607727
2020-02-24,1247.6475629806519
2020-02-25,1202.2122449874878
2020-02-26,1204.911418914795
2020-02-27,1143.765278339386
2020-02-28,1128.0465049743652
2020-03-02,1180.0942430496216
2020-03-03,1135.1430053710938
2020-03-04,1179.30397605896
2020-03-05,1130.6002564430237
2020-03-06,1118.4949035644531
2020-03-09,1017.7027373313904
2020-03-10,1061.724988937378
2020-03-11,979.8667798042297
2020-03-12,862.364839553833
2020-03-13,958.3897218704224
2020-03-16,824.691237449646
2020-03-17,863.6488652229309
2020-03-18,810.9558339118958
2020-03-19,808.6906654834747
2020-03-20,780.8951330184937
2020-03-23,789.4402017593384
2020-03-24,883.5822052955627
2020-03-25,904.4425625801086
2020-03-26,958.8562412261963
2020-03-27,916.0616483688354
2020-03-30,939.5590448379517
2020-03-31,919.8688287734985
2020-04-01,868.2880544662476
2020-04-02,880.3063514232635
2020-04-03,864.8334527015686
2020-04-06,944.1175916194916
2020-04-07,939.2427775859833
2020-04-08,972.6016063690186
2020-04-09,978.0059027671814
2020-04-13,974.9960513114929
2020-04-14,991.5121903419495
2020-04-15,977.6039929389954
2020-04-16,972.4165091514587
2020-04-17,1007.5576333999634
2020-04-20,988.4551529884338
2020-04-21,951.5368731021881
2020-04-22,976.4199068546295
2020-04-23,984.0938377380371
2020-04-24,990.0349655151367
2020-04-27,997.69295835495
2020-04-28,991.9289212226868
2020-04-29,1025.732023715973
2020-04-30,1028.7711172103882
2020-05-01,996.5143580436707
2020-05-04,999.8295345306396
2020-05-05,1004.6261467933655
2020-05-06,1001.9453678131104
2020-05-07,1012.3335876464844
2020-05-08,1029.8847832679749
2020-05-11,1032.8851375579834
2020-05-12,1009.8429532051086
2020-05-13,986.3102028369904
2020-05-14,1002.8207154273987
2020-05-15,1004.462158203125
2020-05-18,1033.090364933014
2020-05-19,1023.3304891586304
2020-05-20,1051.2315788269043
2020-05-21,1047.8700675964355
2020-05-22,1051.0421614646912
2020-05-26,1057.6908135414124
2020-05-27,1075.6590504646301
2020-05-28,1062.0097742080688
2020-05-29,1064.8066325187683
2020-06-01,1075.1661710739136
2020-06-02,1080.0682606697083
2020-06-03,1105.6659560203552
2020-06-04,1115.9143948554993
2020-06-05,1159.8437328338623
2020-06-08,1192.4353275299072
2020-06-09,1183.1903548240662
2020-06-10,1166.656090259552
2020-06-11,1077.6843247413635
2020-06-12,1107.852415561676
2020-06-15,1120.2720518112183
2020-06-16,1145.369047164917
2020-06-17,1135.9738273620605
2020-06-18,1136.5931119918823
2020-06-19,1139.201870918274
2020-06-22,1139.1973757743835
2020-06-23,1141.149799823761
2020-06-24,1105.968822479248
2020-06-25,1113.8731093406677
2020-06-26,1074.2287793159485
2020-06-29,1109.617266178131
2020-06-30,1117.2829513549805
2020-07-01,1136.1605129241943
2020-07-02,1136.7676630020142
2020-07-06,1156.7778697013855
2020-07-07,1138.525375843048
2020-07-08,1144.2056379318237
2020-07-09,1139.1555361747742
2020-07-10,1149.0864176750183
2020-07-13,1136.4929275512695
2020-07-14,1151.804178237915
2020-07-15,1167.485098361969
2020-07-16,1158.4534301757812
2020-07-17,1158.7188820838928
2020-07-20,1169.8984818458557
2020-07-21,1168.906090259552
2020-07-22,1174.937334537506
2020-07-23,1152.4213519096375
2020-07-24,1139.5454711914062
2020-07-27,1147.2873768806458
2020-07-28,1138.4362316131592
2020-07-29,1143.5924654006958
2020-07-30,1137.2259421348572
2020-07-31,1157.3660039901733
2020-08-03,1167.724594116211
2020-08-04,1178.0977659225464
2020-08-05,1186.4870615005493
2020-08-06,1203.7576336860657
2020-08-07,1202.3714389801025
2020-08-10,1209.7673783302307
2020-08-11,1190.423810005188
2020-08-12,1206.4156503677368
2020-08-13,1201.4973487854004
2020-08-14,1204.8312520980835
2020-08-17,1200.1807465553284
2020-08-18,1196.1558918952942
2020-08-19,1191.8882055282593
2020-08-20,1199.4094061851501
2020-08-21,1200.9251265525818
2020-08-24,1221.5009779930115
2020-08-25,1240.8202624320984
2020-08-26,1262.8006982803345
2020-08-27,1257.5436158180237
2020-08-28,1266.5657687187195
2020-08-31,1269.006353378296
2020-09-01,1279.80797290802
2020-09-02,1300.7082209587097
2020-09-03,1247.9476280212402
2020-09-04,1240.2372875213623
2020-09-08,1193.5508995056152
2020-09-09,1210.3311862945557
2020-09-10,1185.6734471321106
2020-09-11,1187.6848874092102
2020-09-14,1208.3452978134155
2020-09-15,1215.5391578674316
2020-09-16,1206.138095855713
2020-09-17,1195.9406127929688
2020-09-18,1177.1059799194336
2020-09-21,1161.5518922805786
2020-09-22,1175.6521353721619
2020-09-23,1145.6856212615967
2020-09-24,1140.8960995674133
2020-09-25,1167.7968492507935
2020-09-28,1193.8184690475464
2020-09-29,1197.6323013305664
2020-09-30,1207.3287501335144
2020-10-01,1222.1142282485962
2020-10-02,1196.2826008796692
2020-10-05,1227.529275894165
2020-10-06,1198.8962178230286
2020-10-07,1217.946494102478
2020-10-08,1222.5764417648315
2020-10-09,1215.1577348709106
2020-10-12,1240.0726780891418
2020-10-13,1231.0318307876587
2020-10-14,1224.2553544044495
2020-10-15,1215.6479382514954
2020-10-16,1218.0050082206726
2020-10-19,1202.29904794693
2020-10-20,1204.6716265678406
2020-10-21,1203.8138365745544
2020-10-22,1211.920401096344
2020-10-23,1208.1660194396973
2020-10-26,1182.0372791290283
2020-10-27,1175.233524799347
2020-10-28,1126.877191543579
2020-10-29,1149.5158042907715
2020-10-30,1119.6687183380127
2020-11-02,1127.9931354522705
2020-11-03,1147.1796946525574
2020-11-04,1185.6379165649414
2020-11-05,1213.3559141159058
2020-11-06,1214.3969902992249
2020-11-09,1243.2212891578674
2020-11-10,1247.2417759895325
2020-11-11,1248.434802055359
2020-11-12,1234.7121767997742
2020-11-13,1257.202416419983
2020-11-16,1288.2615051269531
2020-11-17,1283.0094299316406
2020-11-18,1261.9584946632385
2020-11-19,1268.8928046226501
2020-11-20,1252.7557611465454
2020-11-23,1270.1565299034119
2020-11-24,1294.9339756965637
2020-11-25,1294.347484588623
2020-11-27,1301.4596967697144
2020-11-30,1297.5653944015503
2020-12-01,1321.3412952423096
2020-12-02,1341.8371348381042
2020-12-03,1349.7040739059448
2020-12-04,1356.0737056732178
2020-12-07,1360.2521510124207
2020-12-08,1359.8646450042725
2020-12-09,1341.3511853218079
2020-12-10,1343.3753862380981
2020-12-11,1330.5415182113647
2020-12-14,1331.3625493049622
2020-12-15,1348.9225153923035
2020-12-16,1342.716344833374
2020-12-17,1339.4919996261597
2020-12-18,1329.3678588867188
2020-12-21,1318.2781286239624
2020-12-22,1306.2759337425232
2020-12-23,1310.026593208313
2020-12-24,1309.9443182945251
2020-12-28,1325.0661072731018
2020-12-29,1325.497230052948
2020-12-30,1324.7590327262878
2020-12-31,1330.5206904411316
2021-01-04,1304.7610974311829
2021-01-05,1326.5286846160889
2021-01-06,1323.9447002410889
2021-01-07,1343.8869290351868
2021-01-08,1342.2976722717285
2021-01-11,1328.5984544754028
2021-01-12,1326.2193822860718
2021-01-13,1327.1322317123413
2021-01-14,1331.2363033294678
2021-01-15,1323.9693937301636
2021-01-19,1354.6781301498413
2021-01-20,1372.2608184814453
2021-01-21,1385.7290391921997
2021-01-22,1371.0475816726685
2021-01-25,1372.5374069213867
2021-01-26,1373.9104890823364
2021-01-27,1332.3070220947266
2021-01-28,1327.6406717300415
2021-01-29,1299.6528844833374
2021-02-01,1313.409963607788
2021-02-02,1330.2193088531494
2021-02-03,1328.7785921096802
2021-02-04,1344.996072769165
2021-02-05,1344.4387493133545
2021-02-08,1360.7370252609253
2021-02-09,1362.4617109298706
2021-02-10,1364.5307607650757
2021-02-11,1365.0649499893188
2021-02-12,1372.7996006011963
2021-02-16,1376.7334756851196
2021-02-17,1369.349464416504
2021-02-18,1351.9439554214478
2021-02-19,1359.5650491714478
2021-02-22,1344.4105243682861
2021-02-23,1351.9251155853271
2021-02-24,1379.1256484985352
2021-02-25,1333.732723236084
2021-02-26,1330.0225658416748
2021-03-01,1370.663272857666
2021-03-02,1352.324254989624
2021-03-03,1346.992283821106
2021-03-04,1330.4120063781738
2021-03-05,1357.6584825515747
2021-03-08,1338.7443523406982
2021-03-09,1368.082673072815
2021-03-10,1382.8537702560425
2021-03-11,1410.7802276611328
2021-03-12,1421.1591472625732
2021-03-15,1433.056269645691
2021-03-16,1432.634160041809
2021-03-17,1454.690752029419
2021-03-18,1423.1558828353882
2021-03-19,1435.0921754837036
2021-03-22,1445.4071474075317
2021-03-23,1412.8654289245605
2021-03-24,1397.0158500671387
2021-03-25,1409.4149236679077
2021-03-26,1430.7841167449951
2021-03-29,1442.9940824508667
2021-03-30,1433.4645910263062
2021-03-31,1445.5344505310059
2021-04-01,1459.761836051941
2021-04-05,1490.4165382385254
2021-04-06,1479.8116645812988
2021-04-07,1488.4357776641846
2021-04-08,1494.6986742019653
2021-04-09,1497.5442419052124
2021-04-12,1485.336937904358
