Date,AAPL,WMT,IBM,MU,BA,AXP,NVDA,AMGN,F,BP,META,AMD,INTC
2015-01-26,25.214439392089844,24.24007797241211,97.8833236694336,30.438993453979492,117.26067352294922,72.32923889160156,0.4949382543563843,121.06673431396484,9.115453720092773,22.506345748901367,77.26734924316406,2.609999895095825,27.4744815826416
2015-01-27,24.331600189208984,23.93922996520996,96.1993408203125,29.09465217590332,115.87001037597656,71.54779052734375,0.4711754322052002,120.43009185791016,8.976424217224121,22.669841766357422,75.55252075195312,2.700000047683716,26.2315616607666
2015-01-28,25.707134246826172,23.74504280090332,94.87222290039062,28.55495834350586,122.13230895996094,70.96600341796875,0.4634944796562195,117.20878601074219,8.829867362976074,21.920015335083008,76.0111312866211,2.630000114440918,25.91701316833496
2015-01-29,26.507488250732422,23.99118995666504,97.33243560791016,29.15353012084961,129.2517547607422,71.20046997070312,0.4747757911682129,118.52003479003906,9.068020820617676,21.846712112426758,77.76585388183594,2.609999895095825,26.246912002563477
2015-01-30,26.119577407836914,23.241806030273438,95.9739990234375,28.721773147583008,127.14391326904297,70.06298828125,0.4608542025089264,115.4048843383789,8.982529640197754,21.89181900024414,75.68213653564453,2.569999933242798,25.349254608154297
2015-02-02,26.447294235229492,23.441463470458984,96.8191146850586,27.90731430053711,127.92235565185547,71.31334686279297,0.4709353446960449,115.5867919921875,9.324487686157227,22.472522735595703,74.764892578125,2.6700000762939453,25.8172664642334
2015-02-03,26.45174789428711,23.572734832763672,99.20423126220703,28.407764434814453,128.8668975830078,72.70263671875,0.48269665241241455,115.38215637207031,9.55653190612793,23.17161750793457,75.17366027832031,2.759999990463257,25.855628967285156
2015-02-04,26.654626846313477,23.698551177978516,98.25894165039062,28.48626708984375,128.76193237304688,72.5984115600586,0.48389682173728943,114.79094696044922,9.690873146057129,22.805152893066406,75.4029769897461,2.8499999046325684,25.963809967041016
2015-02-05,26.844877243041992,23.870859146118164,98.85365295410156,28.93764877319336,129.96893310546875,73.5709228515625,0.49181780219078064,116.23863220214844,9.678662300109863,23.329471588134766,75.3830337524414,3.309999942779541,26.226539611816406
2015-02-06,26.61881446838379,23.88452911376953,98.79695892333984,28.368513107299805,129.4441375732422,73.81403350830078,0.4896576702594757,114.75306701660156,9.684767723083496,23.211082458496094,74.24645233154297,3.0299999713897705,25.73198699951172
2015-02-09,26.79563331604004,23.496158599853516,98.18540954589844,27.819002151489258,129.07679748535156,73.78797912597656,0.48917752504348755,113.69951629638672,9.721405982971191,23.45914077758789,74.21654510498047,3.0399999618530273,25.446075439453125
2015-02-10,27.310420989990234,23.87359046936035,99.95687103271484,30.507680892944336,129.47915649414062,74.53470611572266,0.5028591752052307,116.25208282470703,9.825213432312012,23.256175994873047,74.96429443359375,3.0399999618530273,26.04108428955078
2015-02-11,27.950542449951172,23.613767623901367,99.72991943359375,30.438993453979492,130.17433166503906,74.68232727050781,0.49949875473976135,116.66354370117188,9.922917366027832,23.084548950195312,76.28033447265625,3.069999933242798,25.925172805786133
2015-02-12,28.304180145263672,23.490694046020508,99.93164825439453,31.341764450073242,130.32395935058594,69.88065338134766,0.5352628231048584,116.71685791015625,9.99008846282959,23.650938034057617,76.00117492675781,3.119999885559082,26.373361587524414
2015-02-13,28.442941665649414,23.46881103515625,101.1167984008789,31.253448486328125,131.76722717285156,67.7967300415039,0.5355030298233032,116.94542694091797,9.953448295593262,23.98848533630371,75.51263427734375,3.1500000953674316,26.551084518432617
2015-02-17,28.61080551147461,23.509838104248047,101.4698257446289,31.724462509155273,131.93443298339844,68.66503143310547,0.5371831655502319,117.52456665039062,9.837428092956543,23.90265655517578,75.37305450439453,3.109999895095825,26.8447265625
2015-02-18,28.81000518798828,23.60009002685547,102.24520874023438,31.567453384399414,133.0344696044922,69.27285766601562,0.5309423208236694,118.69792938232422,9.898489952087402,23.885499954223633,76.47972869873047,3.0799999237060547,26.48154067993164
2015-02-19,28.749576568603516,22.84250259399414,103.31689453125,31.214197158813477,135.30494689941406,68.07456970214844,0.5323827862739563,118.90373992919922,10.032830238342285,23.56511878967285,79.18159484863281,3.059999942779541,26.4351749420166
2015-02-20,28.984586715698242,23.055837631225586,103.16563415527344,31.430076599121094,139.31790161132812,69.31627655029297,0.5362230539321899,120.13043975830078,10.014511108398438,23.616613388061523,79.66014862060547,3.059999942779541,26.5897216796875
2015-02-23,29.76795196533203,23.137882232666016,102.69911193847656,30.811874389648438,136.1761474609375,69.72438049316406,0.531902551651001,120.70954132080078,10.002298355102539,23.5822811126709,78.60332489013672,3.059999942779541,26.08744239807129
2015-02-24,29.582178115844727,23.12967872619629,103.90946197509766,30.193674087524414,135.859375,70.2105941772461,0.5375649929046631,119.90946197509766,9.99008846282959,23.79396629333496,78.2145004272461,3.109999895095825,26.5897216796875
2015-02-25,28.825674057006836,22.856176376342773,102.63609313964844,29.90910530090332,134.6537322998047,71.34807586669922,0.5334686040878296,120.45045471191406,10.081683158874512,23.977035522460938,79.32117462158203,3.0999999046325684,26.234270095825195
2015-02-26,29.19049835205078,22.91908836364746,101.41310119628906,30.046485900878906,133.5272674560547,72.28582763671875,0.534914493560791,121.12859344482422,10.002298355102539,23.662378311157227,80.16862487792969,3.0799999237060547,26.0024471282959
2015-02-27,28.751819610595703,22.95464324951172,102.08761596679688,30.095548629760742,132.75286865234375,70.84444427490234,0.531541109085083,120.17615509033203,9.977875709533691,23.708148956298828,78.73294067382812,3.109999895095825,25.6933536529541
2015-03-02,28.892822265625,22.962846755981445,101.167236328125,30.654874801635742,135.3489532470703,71.22650909423828,0.5445525646209717,121.63154602050781,10.118321418762207,23.6280574798584,79.51060485839844,3.2100000381469727,26.31926918029785
2015-03-03,28.953248977661133,22.80147933959961,101.51393127441406,29.104467391967773,136.9066162109375,71.122314453125,0.5344325304031372,120.81621551513672,9.874063491821289,23.87977409362793,79.36105346679688,3.140000104904175,26.35017967224121
2015-03-04,28.76972007751465,22.585412979125977,100.49901580810547,28.721773147583008,135.83299255371094,70.0108871459961,0.5404562950134277,121.2962417602539,9.788576126098633,23.759639739990234,80.65715026855469,3.049999952316284,26.365631103515625
2015-03-05,28.292985916137695,22.856176376342773,101.60852813720703,28.731584548950195,135.93856811523438,70.46240234375,0.5508174300193787,121.60862731933594,9.837428092956543,23.559402465820312,80.96621704101562,2.9800000190734863,26.064266204833984
2015-03-06,28.335514068603516,22.588150024414062,99.91902923583984,27.96619415283203,134.75051879882812,69.73303985595703,0.5433477759361267,118.01217651367188,9.727511405944824,23.084548950195312,79.76982116699219,2.9200000762939453,25.64698600769043
2015-03-09,28.456371307373047,22.667461395263672,101.35004425048828,28.12319564819336,136.18499755859375,69.90668487548828,0.5447934865951538,118.11125183105469,9.788576126098633,23.044498443603516,79.2015380859375,2.930000066757202,25.283811569213867
2015-03-10,27.867727279663086,22.4459285736084,99.48404693603516,27.092863082885742,134.13450622558594,68.69107055664062,0.5541908740997314,117.02165985107422,9.59927749633789,22.335092544555664,77.31720733642578,2.9200000762939453,24.49561882019043
2015-03-11,27.35965919494629,22.20105743408203,98.84734344482422,27.357807159423828,133.0344696044922,68.98627471923828,0.5512990951538086,116.35112762451172,9.617595672607422,21.87167739868164,77.33715057373047,2.8399999141693115,24.982437133789062
2015-03-12,27.854297637939453,22.533971786499023,99.59121704101562,27.49518585205078,133.8000946044922,70.81839752197266,0.5462391972541809,117.53215789794922,9.874063491821289,21.831636428833008,78.69306182861328,2.759999990463257,23.800159454345703
2015-03-13,27.66181182861328,22.533971786499023,97.25870513916016,28.182071685791016,133.386474609375,69.98481750488281,0.5469620227813721,117.53977966308594,9.89238452911377,21.51125144958496,77.81571197509766,2.75,23.900615692138672
2015-03-16,27.96621322631836,22.91642189025879,99.02387237548828,27.976003646850586,135.23455810546875,70.76629638671875,0.5534677505493164,124.22215270996094,10.069470405578613,21.482646942138672,77.83563995361328,2.759999990463257,23.823339462280273
2015-03-17,28.433990478515625,22.732078552246094,98.9482192993164,27.141925811767578,135.97377014160156,70.38423156738281,0.5602143406867981,124.25263977050781,10.008404731750488,21.63711929321289,79.12178039550781,2.7699999809265137,23.637887954711914
2015-03-18,28.75404930114746,22.707311630249023,100.74485778808594,27.632558822631836,137.04737854003906,71.07891082763672,0.5510581135749817,126.89664459228516,10.051152229309082,22.51244354248047,80.66712188720703,2.75,23.869707107543945
2015-03-19,28.53694725036621,22.42942237854004,100.74485778808594,27.524621963500977,135.62173461914062,70.801025390625,0.5594916343688965,128.85482788085938,9.977875709533691,22.2950439453125,82.50160217285156,2.740000009536743,23.753799438476562
2015-03-20,28.178836822509766,22.902664184570312,102.6801986694336,28.142820358276367,135.9649658203125,71.80824279785156,0.5655155181884766,129.60922241210938,10.06336498260498,22.941526412963867,83.54844665527344,2.799999952316284,24.19425392150879
2015-03-23,28.47203826904297,22.921924591064453,103.7834243774414,27.49518585205078,134.4777374267578,71.37409210205078,0.5472029447555542,126.89664459228516,10.118321418762207,22.964406967163086,84.17654418945312,2.8399999141693115,24.109256744384766
